art,gbif_id,datum,lat,lon,unsicherheit_m,ort
schwefelporling,3907199614,2022-08-17,52.34666,10.72505,40.0,Beienroder Holz - N2000
schwefelporling,3907254817,2022-08-07,52.13571,9.95982,8.0,HI LSG Innersteniederung südlich Hildesheim einschließlich d
schwefelporling,3907310545,2022-08-25,52.37416,9.81526,1000.0,H Hannover Hermann-Löns-Park
schwefelporling,3907353323,2022-08-07,51.64169,9.44634,3.0,HOL Solling-Vogler NP
schwefelporling,3907369700,2022-08-28,52.37845,9.75839,53.0,Hannover
schwefelporling,3907393292,2022-08-13,52.27172,10.57907,81.0,VSG Riddagshäuser Teiche
schwefelporling,3907404431,2022-08-07,52.13565,9.95996,12.0,HI LSG Innersteniederung südlich Hildesheim einschließlich d
schwefelporling,3907412477,2022-08-21,52.35433,9.72786,27.0,Hannover
schwefelporling,3907417771,2022-08-29,52.32024,9.48053,180.0,H Hannover (Region)
schwefelporling,3907459113,2022-08-20,52.60543,10.93421,,LSG Ohretal bei Altendorf
schwefelporling,3907509805,2022-08-26,52.10831,10.10453,20.0,HI Hildesheim (Landkreis)
schwefelporling,3907539298,2022-08-20,52.02891,9.3417,6.0,HM Hameln-Pyrmont (Landkreis)
schwefelporling,3907617142,2022-08-25,52.27052,9.40807,10.0,LSG Süd-Deister
schwefelporling,3915694508,2022-08-25,52.58149,10.1843,35.0,
schwefelporling,3995562133,2022-08-04,51.87383,10.55892,60.0,GS Bad Harzburg
schwefelporling,3996000964,2022-08-05,51.52434,10.3117,150.0,GÖ Göttingen (Landkreis)
schwefelporling,3996720041,2022-08-27,52.32977,10.58464,,BS Braunschweig LSG Querumer Holz und angrenzende Landschaft
schwefelporling,3996835101,2022-08-04,52.58075,10.1956,4.0,"Aller (mit Barnbruch), untere Leine, untere Oker - N2000"
schwefelporling,4956964205,2022-08-16,52.27174,10.57911,9.0,VSG Riddagshäuser Teiche
schwefelporling,5015564098,2022-08-01,52.44493,9.74618,250.0,"Langenhagen, Eichenpark (Stadtpark)"
schwefelporling,5021051831,2022-08-23,51.7877,11.14254,250.0,Quedlinburg Stadtgebiet
schwefelporling,5023190003,2022-08-29,52.59447,10.28261,250.0,NSG Allerdreckwiesen
schwefelporling,5026074792,2022-08-26,52.45262,9.35287,25.0,TK25 Blatt 3522/1 - Steinhuder Meer (Ost) / Steinhude
schwefelporling,5204916969,2022-08-31,52.45306,9.35313,8.0,H Wunsdorf Schmetterlingsfarm Steinhude
schwefelporling,6169015006,2022-08-04,51.58277,11.06613,,MSH Südharz
schwefelporling,3902870161,2022-09-03,52.1429,9.36062,,
schwefelporling,3903163042,2022-09-09,52.6939,9.48969,,
schwefelporling,3912041855,2022-09-14,52.25709,9.55738,12.0,
schwefelporling,3912056290,2022-09-15,52.25224,10.45315,19.0,
schwefelporling,3912109504,2022-09-04,53.0958,10.85092,130.0,
schwefelporling,3915291855,2022-09-16,52.44931,10.66486,32.0,
schwefelporling,3915462709,2022-09-02,53.22433,10.42234,1107.0,
schwefelporling,3915712344,2022-09-26,52.28012,10.47088,146.0,
schwefelporling,3923406695,2022-09-10,51.50787,11.23485,269.0,
schwefelporling,3923459040,2022-09-30,53.25719,10.43683,87.0,
schwefelporling,3966412219,2022-09-11,51.50167,11.93917,,
schwefelporling,3995010648,2022-09-04,52.08903,9.77298,24.0,HI Hildesheim (Landkreis)
schwefelporling,3995182258,2022-09-09,51.90419,9.02828,6.0,Beller Holz - N2000
schwefelporling,3995225077,2022-09-13,52.34736,11.48536,8.0,Ohrekreis (ehem. Landkreis)
schwefelporling,3995299115,2022-09-24,52.25464,10.52397,26.0,BS Braunschweig (Kreisfreie Stadt)
schwefelporling,3995303521,2022-09-03,52.18448,9.6091,,Hallerbruch - N2000
schwefelporling,3995420961,2022-09-12,52.09167,11.40583,,Bördekreis (ehem. Landkreis)
schwefelporling,3995466933,2022-09-11,52.55479,9.68654,,H Hannover (Region)
schwefelporling,3995487137,2022-09-09,51.57538,9.4607,78.0,KS Kassel (Landkreis)
schwefelporling,3995577695,2022-09-22,53.27439,10.74672,25.0,LG LSG Lüneburger Heide
schwefelporling,3995827019,2022-09-09,51.57542,9.46052,66.0,KS Kassel (Landkreis)
schwefelporling,3996080516,2022-09-11,52.51705,9.62968,9.0,H Hannover (Region)
schwefelporling,3996092076,2022-09-05,51.59528,10.60194,15.0,GÖ NSG Priorteich/ Sachsenstein
schwefelporling,3996097493,2022-09-13,53.19521,10.34995,5.0,LG Lüneburg (Landkreis)
schwefelporling,3996097610,2022-09-14,53.22417,10.39562,5.0,Ilmenau mit Nebenbächen - N2000
schwefelporling,3996159937,2022-09-13,52.28587,10.7667,,FFH Rieseberg
schwefelporling,3996252724,2022-09-05,51.59527,10.60184,8.0,GÖ NSG Priorteich/ Sachsenstein
schwefelporling,3996296950,2022-09-08,52.23944,10.52833,,BS Braunschweig (Kreisfreie Stadt)
schwefelporling,3996334015,2022-09-25,52.28881,9.2247,3.0,LSG Bückeberge
schwefelporling,3996756930,2022-09-22,53.27483,10.74639,25.0,LG LSG Lüneburger Heide
schwefelporling,3996828310,2022-09-09,53.0924,10.86609,18.0,Drawehn - N2000
schwefelporling,3996963567,2022-09-08,52.18572,9.60876,21.0,Hallerbruch - N2000
schwefelporling,3996976870,2022-09-08,52.18749,9.60671,79.0,Hallerbruch - N2000
schwefelporling,3997007315,2022-09-02,51.88984,9.47858,48.0,NSG Heinsener Klippen
schwefelporling,3997051178,2022-09-25,52.23889,9.6094,7.0,LSG Norddeister
schwefelporling,3997103903,2022-09-29,52.02647,10.46961,433.0,LSG Bauerngehölz Lah
schwefelporling,3997130792,2022-09-11,51.50219,9.54166,25.0,KS Kassel (Landkreis)
schwefelporling,3997133405,2022-09-11,53.18675,10.42381,6.0,LG NSG Ilmenauniederung mit Tiergarten
schwefelporling,3997235551,2022-09-23,52.27027,10.51645,,BS Braunschweig (Kreisfreie Stadt)
schwefelporling,3997259876,2022-09-05,51.59505,10.60181,,GÖ NSG Priorteich/ Sachsenstein
schwefelporling,3997266774,2022-09-25,52.28722,9.22525,3.0,LSG Bückeberge
schwefelporling,3997333981,2022-09-24,52.06218,9.01797,5.0,LIP Lippe (Kreis)
schwefelporling,3997358676,2022-09-20,52.25491,10.52442,6.0,BS Braunschweig (Kreisfreie Stadt)
schwefelporling,3997379133,2022-09-04,53.3964,9.5293,4.0,STD Stade (Landkreis)
schwefelporling,3997426812,2022-09-22,53.05652,10.56364,5.0,Lohn - N2000
schwefelporling,3997593052,2022-09-28,52.4798,9.46675,6.0,LSG Mittlere Leine
schwefelporling,3997642666,2022-09-25,53.23314,9.95278,7.0,LG VSG Lüneburger Heide
schwefelporling,4009767530,2022-09-14,52.28834,10.32617,5.0,
schwefelporling,4056181886,2022-09-24,52.0618,9.0181,15.0,LIP Lippe (Kreis)
schwefelporling,4056490307,2022-09-28,52.09278,9.90917,,HI Diekholzen (Kern)
schwefelporling,4056733355,2022-09-30,52.47974,9.4649,5.0,LSG Mittlere Leine
schwefelporling,4158703247,2022-09-15,52.16738,9.19483,5.0,HM Hameln-Pyrmont (Landkreis)
schwefelporling,4159804968,2022-09-11,51.79947,11.73113,139.0,Bernburg (ehem. Landkreis)
schwefelporling,4461345430,2022-09-10,53.15392,9.82853,,HK - Camp Reinsehlen
schwefelporling,4506239763,2022-09-08,51.50062,10.16049,8.0,
schwefelporling,4525242925,2022-09-01,52.84528,10.26443,2924.0,
schwefelporling,5017303995,2022-09-03,53.32821,11.48344,250.0,Schlosspark Ludwigslust
schwefelporling,5017958195,2022-09-04,52.58172,10.18364,250.0,Wienhausen - Kloster
schwefelporling,5024956876,2022-09-05,52.36641,10.32828,250.0,LSG Meerdorfer Holz
schwefelporling,5027173428,2022-09-03,52.12361,9.37388,250.0,TK25 Blatt 3822/3 - Weser / Hameln
schwefelporling,3923230521,2022-10-03,52.27598,10.57673,12.0,
schwefelporling,3923354296,2022-10-01,52.2756,10.58022,12.0,
schwefelporling,3925017802,2022-10-05,53.25724,10.43663,9.0,
schwefelporling,3947760089,2022-10-12,53.49574,10.28689,671.0,
schwefelporling,3947796529,2022-10-23,52.25522,9.64424,8.0,
schwefelporling,3961498422,2022-10-31,52.22569,10.51518,6.0,
schwefelporling,3996650298,2022-10-13,52.20052,10.54511,25.0,LSG Lechlumer Holz und angrenzende Forste
schwefelporling,3997344960,2022-10-06,52.21497,10.50823,7.0,BS Braunschweig (Kreisfreie Stadt)
schwefelporling,3997446910,2022-10-03,53.15854,9.90571,25.0,LG VSG Lüneburger Heide
schwefelporling,4056438008,2022-10-06,52.16923,9.76369,31.0,HI Wülfingener Teiche
schwefelporling,4056443740,2022-10-02,52.19592,9.99044,4.0,LSG Borsumer Holz
schwefelporling,4056477978,2022-10-02,52.18714,9.60617,5.0,Hallerbruch - N2000
schwefelporling,4056595476,2022-10-12,52.18719,9.60604,12.0,Hallerbruch - N2000
schwefelporling,4056599212,2022-10-02,52.7159,9.82465,6.0,CE Meißendorfer Teiche / Bannetzer Moor
schwefelporling,4056768451,2022-10-09,52.3057,10.35525,14.0,LSG Staatsforst Sophiental und angrenzende Forste
schwefelporling,4056800518,2022-10-06,51.5745,9.42665,17.0,KS Kassel (Landkreis)
schwefelporling,4889246439,2022-10-24,52.13,9.12,1000.0,Niedersachsen
schwefelporling,5014567765,2022-10-13,52.0912,9.77093,250.0,Gronau (L) Kiessee TK25 Bl.3924/2
schwefelporling,5234343791,2022-10-03,51.74639,9.52698,5.0,HOL Holzminden (Landkreis)
schwefelporling,5024649235,2022-11-27,52.28281,9.03214,250.0,Bückeburger Niederung
schwefelporling,6411025539,2022-11-09,53.13942,9.88888,25.0,LG VSG Lüneburger Heide
schwefelporling,3039256092,2021-01-31,52.03281,10.30891,6.0,
schwefelporling,3044844808,2021-01-20,51.92857,10.50395,198.0,
schwefelporling,5018389367,2021-02-07,51.67549,10.95922,250.0,Krugberg Allrode
schwefelporling,3314193412,2021-04-01,52.21073,9.90119,51.0,
schwefelporling,3113396804,2021-05-13,52.4296,9.51694,8.0,
schwefelporling,3124695930,2021-05-25,52.26054,10.45855,15.0,
schwefelporling,3995437693,2021-05-30,52.38661,10.51637,6.0,GF Gifhorn (Landkreis)
schwefelporling,5022654525,2021-05-30,53.04256,11.42158,250.0,Laascher Insel
schwefelporling,3302345053,2021-06-04,52.27403,10.58819,1425.0,
schwefelporling,3302534178,2021-06-05,52.338,9.87245,624.0,
schwefelporling,3307531548,2021-06-15,52.25055,10.4937,3.0,
schwefelporling,3314215241,2021-06-22,51.73023,10.99162,4.0,
schwefelporling,3824044550,2021-06-12,51.72736,10.99639,,Quedlinburg (ehem. Landkreis)
schwefelporling,3873637467,2021-06-13,53.27619,10.41594,58.0,
schwefelporling,3904949152,2021-06-04,53.07226,9.80975,,HK Heidekreis (Landkreis)
schwefelporling,3996611241,2021-06-01,52.87639,10.12222,,CE Naturpark Südheide (oude grens - gebied delete)
schwefelporling,3997134370,2021-06-17,51.99896,10.29613,574.0,"LSG Wullwinkel, Finken-, Mäde- und Westerberg"
schwefelporling,3997280294,2021-06-11,51.87345,10.55845,5.0,GS Goslar (Landkreis)
schwefelporling,3997306415,2021-06-07,52.38794,9.70177,,Hannover
schwefelporling,5016012625,2021-06-17,52.38479,9.69504,250.0,Graft
schwefelporling,5017595420,2021-06-07,51.74382,9.9979,250.0,Klosterberg
schwefelporling,5141732259,2021-06-06,52.27092,10.57735,,VSG Riddagshäuser Teiche
schwefelporling,3324331320,2021-07-13,51.72516,10.61413,5.0,Braunlage
schwefelporling,3325585022,2021-07-04,51.87109,10.47224,500.0,
schwefelporling,3343928714,2021-08-25,52.18829,9.60449,18761.0,
schwefelporling,3355799329,2021-08-30,53.17933,10.99546,671.0,
schwefelporling,3859102776,2021-08-21,52.16705,11.68619,,
schwefelporling,3915384362,2021-08-06,52.6537,10.02344,8.0,
schwefelporling,3995520259,2021-08-22,51.69087,9.51075,8.0,LSG Solling
schwefelporling,3997096311,2021-08-06,53.14835,9.90689,5.0,LG VSG Lüneburger Heide
schwefelporling,5018673122,2021-08-04,51.55728,9.96237,250.0,Göttingen - Forstbotanischer Garten
schwefelporling,5020479422,2021-08-23,53.40227,11.50215,25.0,TK25 Blatt 2535/3 - Wöbbelin / Lewitzhof
schwefelporling,3355730513,2021-09-01,52.33002,10.4176,19.0,
schwefelporling,3355785421,2021-09-08,52.29106,10.33205,690.0,
schwefelporling,3384951964,2021-09-14,52.21417,10.50942,10.0,
schwefelporling,3385068648,2021-09-19,52.274,9.80924,31.0,
schwefelporling,3858220844,2021-09-26,52.2759,10.41306,27.0,
schwefelporling,3873013503,2021-09-07,51.65825,11.35052,7.0,
schwefelporling,3995027401,2021-09-02,51.54192,9.53321,133.0,KS Kassel (Landkreis)
schwefelporling,3995236383,2021-09-04,52.2544,9.61855,,H Hannover (Region) oud
schwefelporling,3995238751,2021-09-02,51.54192,9.53321,133.0,KS Kassel (Landkreis)
schwefelporling,3995519974,2021-09-01,53.05817,11.42711,5.0,DAN Elbufer-Drawehn NP
schwefelporling,3995822532,2021-09-12,51.68657,9.54128,10.0,LSG Solling
schwefelporling,5015872050,2021-09-18,52.2727,9.8096,25.0,Koldinger Teiche
schwefelporling,5025782711,2021-09-05,52.73151,10.01885,250.0,Örtze zwischen Eversen und Wolthausen
schwefelporling,5026599062,2021-09-03,53.16782,9.94567,250.0,Wilseder Berg u. umgebende Heideflächen
schwefelporling,3773105468,2021-10-16,52.32115,10.43326,711.0,
schwefelporling,3995148164,2021-10-12,52.40755,10.5642,5.0,GF Gifhorn (Landkreis)
schwefelporling,5015700188,2021-10-16,52.31936,10.43922,250.0,Braunschweiger Rieselfelder
schwefelporling,5015033631,2021-11-21,52.27304,10.58116,250.0,Riddagshausen Naturschutzgebiet
schwefelporling,3457199801,2021-12-28,52.32315,9.76511,175.0,
schwefelporling,3824013375,2021-12-19,52.13692,9.92091,25.0,HI Hildesheim (Kern)
schwefelporling,2984431369,2020-04-27,52.08924,10.44644,9.0,
schwefelporling,4516172319,2020-04-10,51.79632,11.67245,9.0,
schwefelporling,2619885975,2020-05-02,52.29617,10.54926,16.0,
schwefelporling,2619889632,2020-05-03,52.26956,9.68149,794.0,
schwefelporling,2620137129,2020-05-07,52.36868,9.82094,8.0,
schwefelporling,2620209936,2020-05-07,52.3688,9.82097,8.0,
schwefelporling,2626575784,2020-05-15,51.52176,9.99282,471.0,
schwefelporling,2626629771,2020-05-19,52.28339,10.46983,,
schwefelporling,2626665956,2020-05-19,52.18581,9.60613,1023.0,
schwefelporling,3079550828,2020-05-22,51.53542,9.95969,7.0,
schwefelporling,3399099160,2020-05-01,52.39347,9.70089,9.0,
schwefelporling,4600018396,2020-05-09,52.39139,9.70056,,
schwefelporling,5016361710,2020-05-19,52.18818,9.60666,250.0,Wisentgehege Springe
schwefelporling,5027643233,2020-05-09,53.47497,10.11188,250.0,Die Reit
schwefelporling,2641556386,2020-06-09,52.57223,10.67471,10.0,
schwefelporling,2984515396,2020-06-08,52.26545,10.53303,60.0,
schwefelporling,5014497027,2020-06-21,51.67367,11.0403,250.0,TK25 Blatt 4332/1 - Harz / Friedrichsbrunn
schwefelporling,5016094496,2020-06-11,52.21577,9.52683,250.0,Steinbruch Springe
schwefelporling,5016321738,2020-06-07,52.47416,10.34704,250.0,Meinersen Naturlehrpfad Oker
schwefelporling,5019898134,2020-06-13,52.063,9.60102,250.0,"Thüster Berg: Kahnstein, Kalksteinbruch 1"
schwefelporling,5024468715,2020-06-29,52.1396,9.34044,250.0,Weserbergland bei Hameln
schwefelporling,5025346031,2020-06-13,53.1235,11.30407,250.0,NSG Binnendünen bei Klein Schmölen und NSG Löcknitztal-Altla
schwefelporling,5027205246,2020-06-24,51.67549,10.95922,250.0,Krugberg Allrode
schwefelporling,4518955353,2020-07-27,51.75458,11.97739,27.0,
schwefelporling,2850759178,2020-08-17,52.27724,10.45515,,
schwefelporling,3892448327,2020-08-19,52.16705,11.68614,,
schwefelporling,5014731586,2020-08-22,52.58172,10.18364,250.0,Wienhausen - Kloster
schwefelporling,2862642314,2020-09-09,52.27699,10.4583,9.0,
schwefelporling,2868199384,2020-09-21,52.30825,10.58393,5.0,
schwefelporling,2963784599,2020-09-18,51.74452,9.51863,153.0,
schwefelporling,5015271812,2020-09-28,51.51697,9.921,250.0,Göttingen - Kiessee und Umgebung
schwefelporling,5015527474,2020-09-02,53.05401,10.20252,250.0,Lopautal
schwefelporling,5015836612,2020-09-12,52.15363,10.62281,250.0,Nordwesthang Asse
schwefelporling,5021326404,2020-09-17,51.51697,9.921,250.0,Göttingen - Kiessee und Umgebung
schwefelporling,5028356012,2020-09-01,52.54708,10.15185,250.0,Wathlingen - Naturkontaktstation
schwefelporling,4935475539,2020-10-06,52.37809,9.77598,,H Hannover Eilenriede Nord
schwefelporling,5020116348,2020-10-03,52.26196,10.59786,250.0,Buchhorst Braunschweig
schwefelporling,2980833237,2020-11-05,52.21422,10.51128,6.0,
schwefelporling,5020909489,2020-12-03,52.37167,9.81834,250.0,Hannover Hermann Löns Park
schwefelporling,5025233527,2020-12-03,52.35269,9.74504,250.0,Hannover - Maschsee
schwefelporling,3915485320,2019-06-10,51.53807,9.51261,14.0,
schwefelporling,5015575453,2019-06-14,51.51141,9.95464,250.0,Göttingen - Geismar
schwefelporling,5022963318,2019-07-19,52.37359,10.20709,250.0,TK25 Blatt 3627/1 - Oelerse / Abbensen / Stederdorf
schwefelporling,2834202107,2019-08-23,51.75169,10.96573,25.0,Wernigerode (ehem. Landkreis)
schwefelporling,2843134443,2019-08-28,51.75169,10.96573,25.0,Wernigerode (ehem. Landkreis)
schwefelporling,5028385823,2019-08-20,52.32391,10.4429,250.0,Hülperode
schwefelporling,2422967899,2019-09-04,52.38783,9.70101,24.0,
schwefelporling,2609079757,2019-09-20,51.87022,10.55999,40.0,
schwefelporling,2834662399,2019-09-02,51.58731,9.61201,100.0,KS Kassel (Landkreis)
schwefelporling,2988305386,2019-09-24,52.25062,10.49377,5.0,
schwefelporling,2988589381,2019-09-09,52.03615,10.40899,10.0,
schwefelporling,5015824468,2019-09-14,52.44976,9.14762,250.0,Klosterwald Loccum
schwefelporling,5019124031,2019-09-05,52.53795,10.15137,250.0,Wathlingen - Ort
schwefelporling,2429344576,2019-10-02,51.81917,9.37278,,
schwefelporling,2429593929,2019-10-12,52.26911,10.51731,5.0,
schwefelporling,2445150345,2019-10-03,51.73661,11.0145,838.0,
schwefelporling,4519015363,2019-10-01,51.50594,11.97166,10.0,
schwefelporling,5016459441,2019-10-13,52.31936,10.43922,250.0,Braunschweiger Rieselfelder
schwefelporling,2465188932,2019-11-24,52.24945,10.52708,27.0,
schwefelporling,2557731530,2019-12-31,52.26404,10.55983,11.0,
schwefelporling,2984443340,2019-12-29,52.10691,10.37393,10.0,
schwefelporling,2984543336,2019-12-20,52.23113,10.51555,7.0,
schwefelporling,5023904829,2018-01-26,52.47416,10.34704,250.0,Meinersen Naturlehrpfad Oker
schwefelporling,2840365450,2018-04-30,51.84704,9.51583,100.0,HOL Solling-Vogler NP
schwefelporling,1847508711,2018-05-13,52.27113,10.57769,15.0,
schwefelporling,5022814479,2018-05-14,52.29318,10.53163,250.0,"Braunschweig, Dowesee"
schwefelporling,5025206569,2018-05-20,52.11483,11.64534,250.0,Rotehornpark
schwefelporling,5025234502,2018-06-29,52.65386,9.93794,25.0,TK25 Blatt 3325/2 - Aller / Winsen (Ost) / Stedden
schwefelporling,1883502894,2018-07-11,52.27226,10.58141,15.0,
schwefelporling,1890090027,2018-07-30,52.27242,10.57826,10.0,
schwefelporling,5023451046,2018-07-11,53.28283,10.31889,250.0,"Deutschland, Niedersachsen, Mechtersen"
schwefelporling,4599711323,2018-08-04,52.38111,9.76944,,
schwefelporling,5017023522,2018-08-06,52.58172,10.18364,250.0,Wienhausen - Kloster
schwefelporling,5020240000,2018-08-25,51.54057,9.51691,250.0,Urwald Sababurg
schwefelporling,5020976159,2018-08-08,52.58172,10.18364,250.0,Wienhausen - Kloster
schwefelporling,3915461315,2018-09-02,52.23852,10.62674,20.0,
schwefelporling,5014707566,2018-09-08,52.44976,9.14762,250.0,Klosterwald Loccum
schwefelporling,5025417839,2018-09-09,52.58172,10.18364,250.0,Wienhausen - Kloster
schwefelporling,1931500143,2018-10-14,52.25482,10.52387,8.0,
schwefelporling,5027310061,2018-10-10,52.61681,10.11309,250.0,Celle - Obere Allerniederung
schwefelporling,3873662309,2017-06-03,51.96374,10.90112,5.0,
schwefelporling,4507620243,2017-08-12,52.36552,9.26952,8.0,
schwefelporling,5026587715,2017-08-04,52.53795,10.15137,250.0,Wathlingen - Ort
schwefelporling,5014013138,2017-09-03,52.18816,9.60651,25.0,TK25 Blatt 3823/2 - Eldagsen
schwefelporling,5024259610,2017-10-15,52.27304,10.58116,250.0,Riddagshausen Naturschutzgebiet
schwefelporling,5024511155,2017-10-16,52.27304,10.58116,250.0,Riddagshausen Naturschutzgebiet
schwefelporling,5027517068,2017-10-17,52.11483,11.64534,250.0,Rotehornpark
schwefelporling,5026095894,2017-12-28,52.47416,10.34704,250.0,Meinersen Naturlehrpfad Oker
schwefelporling,1946339736,2016-05-20,52.35151,9.75915,122.0,
schwefelporling,5019633873,2016-05-29,53.16695,10.39101,250.0,Melbecker Bach bis Kolkhagen LG
schwefelporling,5021664461,2016-05-27,52.00177,9.85435,25.0,Südhang Ortsberg und NSG Schiefer Holzer Berg
schwefelporling,5023916168,2016-05-28,52.00281,9.86017,250.0,Südhang Ortsberg und NSG Schiefer Holzer Berg
schwefelporling,5012634844,2016-06-10,53.30665,10.99156,250.0,Forst Bohldamm und Sückauer Moor
schwefelporling,1847579217,2016-08-06,52.35156,9.75536,1277.0,
schwefelporling,1883935401,2016-08-30,51.50495,11.91896,263.0,
schwefelporling,2832809498,2016-09-10,51.84728,9.53005,100.0,HOL Solling-Vogler NP
schwefelporling,5015452544,2016-09-01,53.01644,10.69656,250.0,Wipperautal zw. Oetzen und Dörmte
schwefelporling,5018501878,2016-09-01,51.98644,9.83247,25.0,TK25 Blatt 4025/1 - Leine / Förste / Wispenstein / Hörsum
schwefelporling,5023448989,2016-09-02,51.98946,9.83745,250.0,Antonia -Teich
schwefelporling,5017592917,2016-10-04,52.0861,9.78089,250.0,Gronau (L)
schwefelporling,5025902612,2016-10-02,52.53795,10.15137,250.0,Wathlingen - Ort
schwefelporling,5013051633,2015-05-31,51.55808,10.71218,250.0,Woffleben: Eichbühl - Queste - Seethenholz
